Ticker,ISIN,Sector,Allocation,Fund,Index
PRAZ,LU2089238112,Energy,3.66,Amundi Prime Eurozone UCITS ETF DR (C),Solactive Euro 50
PRAZ,LU2089238112,Other,9.12,Amundi Prime Eurozone UCITS ETF DR (C),Solactive Euro 50
WHEA,IE00BYTRRB94,Health Care,93.15,SPDR MSCI World Health Care UCITS ETF,MSCI World Health Care
WHEA,IE00BYTRRB94,Consumer Discretionary,1.01,SPDR MSCI World Health Care UCITS ETF,MSCI World Health Care
WHEA,IE00BYTRRB94,Other,5.84,SPDR MSCI World Health Care UCITS ETF,MSCI World Health Care
LGQG,LU0908501058,Financials,20.84,Amundi MSCI EMU ESG CTB Net Zero Ambition UCITS ETF Acc,EURO STOXX
LGQG,LU0908501058,Industrials,16.91,Amundi MSCI EMU ESG CTB Net Zero Ambition UCITS ETF Acc,EURO STOXX
LGQG,LU0908501058,Technology,15.54,Amundi MSCI EMU ESG CTB Net Zero Ambition UCITS ETF Acc,EURO STOXX
LGQG,LU0908501058,Consumer Discretionary,14.3,Amundi MSCI EMU ESG CTB Net Zero Ambition UCITS ETF Acc,EURO STOXX
LGQG,LU0908501058,Consumer Staples,7.57,Amundi MSCI EMU ESG CTB Net Zero Ambition UCITS ETF Acc,EURO STOXX
LGQG,LU0908501058,Utilities,6.83,Amundi MSCI EMU ESG CTB Net Zero Ambition UCITS ETF Acc,EURO STOXX
LGQG,LU0908501058,Health Care,5.43,Amundi MSCI EMU ESG CTB Net Zero Ambition UCITS ETF Acc,EURO STOXX
LGQG,LU0908501058,Telecommunications,3.56,Amundi MSCI EMU ESG CTB Net Zero Ambition UCITS ETF Acc,EURO STOXX
LGQG,LU0908501058,Materials,3.07,Amundi MSCI EMU ESG CTB Net Zero Ambition UCITS ETF Acc,EURO STOXX
LGQG,LU0908501058,Other,5.95,Amundi MSCI EMU ESG CTB Net Zero Ambition UCITS ETF Acc,EURO STOXX
IWQU,IE00BP3QZ601,Technology,32.83,iShares Edge MSCI World Quality Factor UCITS ETF (Acc),MSCI World Sector Neutral Quality
IWQU,IE00BP3QZ601,Consumer Discretionary,10.85,iShares Edge MSCI World Quality Factor UCITS ETF (Acc),MSCI World Sector Neutral Quality
IWQU,IE00BP3QZ601,Industrials,8.91,iShares Edge MSCI World Quality Factor UCITS ETF (Acc),MSCI World Sector Neutral Quality
IWQU,IE00BP3QZ601,Financials,8.87,iShares Edge MSCI World Quality Factor UCITS ETF (Acc),MSCI World Sector Neutral Quality
IWQU,IE00BP3QZ601,Health Care,8.81,iShares Edge MSCI World Quality Factor UCITS ETF (Acc),MSCI World Sector Neutral Quality
IWQU,IE00BP3QZ601,Telecommunications,8.39,iShares Edge MSCI World Quality Factor UCITS ETF (Acc),MSCI World Sector Neutral Quality
IWQU,IE00BP3QZ601,Consumer Staples,6.0,iShares Edge MSCI World Quality Factor UCITS ETF (Acc),MSCI World Sector Neutral Quality
IWQU,IE00BP3QZ601,Energy,3.62,iShares Edge MSCI World Quality Factor UCITS ETF (Acc),MSCI World Sector Neutral Quality
IWQU,IE00BP3QZ601,Materials,2.54,iShares Edge MSCI World Quality Factor UCITS ETF (Acc),MSCI World Sector Neutral Quality
IWQU,IE00BP3QZ601,Other,9.18,iShares Edge MSCI World Quality Factor UCITS ETF (Acc),MSCI World Sector Neutral Quality
CSEMUS,IE00B3VWMM18,Industrials,21.1,iShares MSCI EMU Small Cap UCITS ETF (Acc),MSCI EMU Small Cap
CSEMUS,IE00B3VWMM18,Financials,12.12,iShares MSCI EMU Small Cap UCITS ETF (Acc),MSCI EMU Small Cap
CSEMUS,IE00B3VWMM18,Materials,11.56,iShares MSCI EMU Small Cap UCITS ETF (Acc),MSCI EMU Small Cap
CSEMUS,IE00B3VWMM18,Consumer Discretionary,9.22,iShares MSCI EMU Small Cap UCITS ETF (Acc),MSCI EMU Small Cap
CSEMUS,IE00B3VWMM18,Technology,8.51,iShares MSCI EMU Small Cap UCITS ETF (Acc),MSCI EMU Small Cap
CSEMUS,IE00B3VWMM18,Real Estate,6.66,iShares MSCI EMU Small Cap UCITS ETF (Acc),MSCI EMU Small Cap
CSEMUS,IE00B3VWMM18,Utilities,5.07,iShares MSCI EMU Small Cap UCITS ETF (Acc),MSCI EMU Small Cap
CSEMUS,IE00B3VWMM18,Energy,4.88,iShares MSCI EMU Small Cap UCITS ETF (Acc),MSCI EMU Small Cap
CSEMUS,IE00B3VWMM18,Health Care,4.13,iShares MSCI EMU Small Cap UCITS ETF (Acc),MSCI EMU Small Cap
CSEMUS,IE00B3VWMM18,Other,16.75,iShares MSCI EMU Small Cap UCITS ETF (Acc),MSCI EMU Small Cap
SP5A,IE000XZSV718,Technology,34.91,SPDR S&P 500 UCITS ETF (Acc),S&P 500
SP5A,IE000XZSV718,Consumer Discretionary,11.43,SPDR S&P 500 UCITS ETF (Acc),S&P 500
SP5A,IE000XZSV718,Financials,10.73,SPDR S&P 500 UCITS ETF (Acc),S&P 500
SP5A,IE000XZSV718,Health Care,9.92,SPDR S&P 500 UCITS ETF (Acc),S&P 500
SP5A,IE000XZSV718,Telecommunications,9.37,SPDR S&P 500 UCITS ETF (Acc),S&P 500
SP5A,IE000XZSV718,Industrials,7.52,SPDR S&P 500 UCITS ETF (Acc),S&P 500
SP5A,IE000XZSV718,Consumer Staples,5.24,SPDR S&P 500 UCITS ETF (Acc),S&P 500
SP5A,IE000XZSV718,Energy,3.17,SPDR S&P 500 UCITS ETF (Acc),S&P 500
SP5A,IE000XZSV718,Utilities,2.33,SPDR S&P 500 UCITS ETF (Acc),S&P 500
SP5A,IE000XZSV718,Other,5.38,SPDR S&P 500 UCITS ETF (Acc),S&P 500
UBU7,IE00B7KQ7B66,Technology,27.9,UBS ETF (IE) MSCI World UCITS ETF (USD) A-dis,MSCI World
UBU7,IE00B7KQ7B66,Financials,13.46,UBS ETF (IE) MSCI World UCITS ETF (USD) A-dis,MSCI World
UBU7,IE00B7KQ7B66,Consumer Discretionary,11.19,UBS ETF (IE) MSCI World UCITS ETF (USD) A-dis,MSCI World
UBU7,IE00B7KQ7B66,Industrials,9.74,UBS ETF (IE) MSCI World UCITS ETF (USD) A-dis,MSCI World
UBU7,IE00B7KQ7B66,Health Care,9.56,UBS ETF (IE) MSCI World UCITS ETF (USD) A-dis,MSCI World
UBU7,IE00B7KQ7B66,Telecommunications,7.92,UBS ETF (IE) MSCI World UCITS ETF (USD) A-dis,MSCI World
UBU7,IE00B7KQ7B66,Consumer Staples,5.74,UBS ETF (IE) MSCI World UCITS ETF (USD) A-dis,MSCI World
UBU7,IE00B7KQ7B66,Energy,3.7,UBS ETF (IE) MSCI World UCITS ETF (USD) A-dis,MSCI World
UBU7,IE00B7KQ7B66,Materials,2.78,UBS ETF (IE) MSCI World UCITS ETF (USD) A-dis,MSCI World
UBU7,IE00B7KQ7B66,Other,8.01,UBS ETF (IE) MSCI World UCITS ETF (USD) A-dis,MSCI World
ETFMIB,FR0010010827,Financials,41.43,Amundi FTSE MIB UCITS ETF Dist,FTSE MIB
ETFMIB,FR0010010827,Consumer Discretionary,18.23,Amundi FTSE MIB UCITS ETF Dist,FTSE MIB
ETFMIB,FR0010010827,Utilities,16.32,Amundi FTSE MIB UCITS ETF Dist,FTSE MIB
ETFMIB,FR0010010827,Industrials,6.65,Amundi FTSE MIB UCITS ETF Dist,FTSE MIB
ETFMIB,FR0010010827,Energy,6.15,Amundi FTSE MIB UCITS ETF Dist,FTSE MIB
ETFMIB,FR0010010827,Technology,3.96,Amundi FTSE MIB UCITS ETF Dist,FTSE MIB
ETFMIB,FR0010010827,Health Care,2.04,Amundi FTSE MIB UCITS ETF Dist,FTSE MIB
ETFMIB,FR0010010827,Telecommunications,1.16,Amundi FTSE MIB UCITS ETF Dist,FTSE MIB
ETFMIB,FR0010010827,Materials,0.6,Amundi FTSE MIB UCITS ETF Dist,FTSE MIB
ETFMIB,FR0010010827,Other,3.46,Amundi FTSE MIB UCITS ETF Dist,FTSE MIB
XD3E,LU0292095535,Financials,36.72,Xtrackers EURO STOXX Quality Dividend UCITS ETF 1D,EURO STOXX Quality Dividend 50
XD3E,LU0292095535,Utilities,16.1,Xtrackers EURO STOXX Quality Dividend UCITS ETF 1D,EURO STOXX Quality Dividend 50
XD3E,LU0292095535,Consumer Discretionary,13.29,Xtrackers EURO STOXX Quality Dividend UCITS ETF 1D,EURO STOXX Quality Dividend 50
XD3E,LU0292095535,Energy,8.01,Xtrackers EURO STOXX Quality Dividend UCITS ETF 1D,EURO STOXX Quality Dividend 50
XD3E,LU0292095535,Industrials,6.79,Xtrackers EURO STOXX Quality Dividend UCITS ETF 1D,EURO STOXX Quality Dividend 50
XD3E,LU0292095535,Consumer Staples,5.87,Xtrackers EURO STOXX Quality Dividend UCITS ETF 1D,EURO STOXX Quality Dividend 50
XD3E,LU0292095535,Materials,5.71,Xtrackers EURO STOXX Quality Dividend UCITS ETF 1D,EURO STOXX Quality Dividend 50
XD3E,LU0292095535,Telecommunications,4.49,Xtrackers EURO STOXX Quality Dividend UCITS ETF 1D,EURO STOXX Quality Dividend 50
XD3E,LU0292095535,Real Estate,1.24,Xtrackers EURO STOXX Quality Dividend UCITS ETF 1D,EURO STOXX Quality Dividend 50
XD3E,LU0292095535,Other,1.78,Xtrackers EURO STOXX Quality Dividend UCITS ETF 1D,EURO STOXX Quality Dividend 50
HMCX,IE00B64PTF05,Financials,25.68,HSBC FTSE 250 UCITS ETF GBP,FTSE 250
HMCX,IE00B64PTF05,Consumer Discretionary,13.96,HSBC FTSE 250 UCITS ETF GBP,FTSE 250
HMCX,IE00B64PTF05,Industrials,13.12,HSBC FTSE 250 UCITS ETF GBP,FTSE 250
HMCX,IE00B64PTF05,Real Estate,7.66,HSBC FTSE 250 UCITS ETF GBP,FTSE 250
HMCX,IE00B64PTF05,Consumer Staples,4.74,HSBC FTSE 250 UCITS ETF GBP,FTSE 250
HMCX,IE00B64PTF05,Technology,4.04,HSBC FTSE 250 UCITS ETF GBP,FTSE 250
HMCX,IE00B64PTF05,Utilities,3.37,HSBC FTSE 250 UCITS ETF GBP,FTSE 250
HMCX,IE00B64PTF05,Telecommunications,3.28,HSBC FTSE 250 UCITS ETF GBP,FTSE 250
HMCX,IE00B64PTF05,Materials,2.97,HSBC FTSE 250 UCITS ETF GBP,FTSE 250
HMCX,IE00B64PTF05,Other,21.18,HSBC FTSE 250 UCITS ETF GBP,FTSE 250
INFR,IE00B1FZS467,Utilities,54.14,iShares Global Infrastructure UCITS ETF,FTSE Global Core Infrastructure
INFR,IE00B1FZS467,Industrials,18.93,iShares Global Infrastructure UCITS ETF,FTSE Global Core Infrastructure
INFR,IE00B1FZS467,Energy,15.94,iShares Global Infrastructure UCITS ETF,FTSE Global Core Infrastructure
INFR,IE00B1FZS467,Real Estate,5.42,iShares Global Infrastructure UCITS ETF,FTSE Global Core Infrastructure
INFR,IE00B1FZS467,Telecommunications,1.79,iShares Global Infrastructure UCITS ETF,FTSE Global Core Infrastructure
INFR,IE00B1FZS467,Other,3.78,iShares Global Infrastructure UCITS ETF,FTSE Global Core Infrastructure
IJPE,IE00B42Z5J44,Industrials,23.01,iShares MSCI Japan EUR Hedged UCITS ETF (Acc),MSCI Japan 100% Hedged to EUR
IJPE,IE00B42Z5J44,Consumer Discretionary,19.09,iShares MSCI Japan EUR Hedged UCITS ETF (Acc),MSCI Japan 100% Hedged to EUR
IJPE,IE00B42Z5J44,Financials,15.56,iShares MSCI Japan EUR Hedged UCITS ETF (Acc),MSCI Japan 100% Hedged to EUR
IJPE,IE00B42Z5J44,Technology,13.71,iShares MSCI Japan EUR Hedged UCITS ETF (Acc),MSCI Japan 100% Hedged to EUR
IJPE,IE00B42Z5J44,Health Care,7.7,iShares MSCI Japan EUR Hedged UCITS ETF (Acc),MSCI Japan 100% Hedged to EUR
IJPE,IE00B42Z5J44,Telecommunications,7.23,iShares MSCI Japan EUR Hedged UCITS ETF (Acc),MSCI Japan 100% Hedged to EUR
IJPE,IE00B42Z5J44,Consumer Staples,5.22,iShares MSCI Japan EUR Hedged UCITS ETF (Acc),MSCI Japan 100% Hedged to EUR
IJPE,IE00B42Z5J44,Materials,3.8,iShares MSCI Japan EUR Hedged UCITS ETF (Acc),MSCI Japan 100% Hedged to EUR
IJPE,IE00B42Z5J44,Real Estate,2.28,iShares MSCI Japan EUR Hedged UCITS ETF (Acc),MSCI Japan 100% Hedged to EUR
IJPE,IE00B42Z5J44,Other,2.4,iShares MSCI Japan EUR Hedged UCITS ETF (Acc),MSCI Japan 100% Hedged to EUR
XDEB,IE00BL25JN58,Technology,22.02,Xtrackers MSCI World Minimum Volatility UCITS ETF 1C,MSCI World Minimum Volatility (USD)
XDEB,IE00BL25JN58,Health Care,15.29,Xtrackers MSCI World Minimum Volatility UCITS ETF 1C,MSCI World Minimum Volatility (USD)
XDEB,IE00BL25JN58,Financials,14.57,Xtrackers MSCI World Minimum Volatility UCITS ETF 1C,MSCI World Minimum Volatility (USD)
XDEB,IE00BL25JN58,Telecommunications,11.66,Xtrackers MSCI World Minimum Volatility UCITS ETF 1C,MSCI World Minimum Volatility (USD)
XDEB,IE00BL25JN58,Consumer Staples,11.22,Xtrackers MSCI World Minimum Volatility UCITS ETF 1C,MSCI World Minimum Volatility (USD)
XDEB,IE00BL25JN58,Industrials,7.29,Xtrackers MSCI World Minimum Volatility UCITS ETF 1C,MSCI World Minimum Volatility (USD)
XDEB,IE00BL25JN58,Utilities,6.3,Xtrackers MSCI World Minimum Volatility UCITS ETF 1C,MSCI World Minimum Volatility (USD)
XDEB,IE00BL25JN58,Consumer Discretionary,5.64,Xtrackers MSCI World Minimum Volatility UCITS ETF 1C,MSCI World Minimum Volatility (USD)
XDEB,IE00BL25JN58,Energy,2.85,Xtrackers MSCI World Minimum Volatility UCITS ETF 1C,MSCI World Minimum Volatility (USD)
XDEB,IE00BL25JN58,Other,3.16,Xtrackers MSCI World Minimum Volatility UCITS ETF 1C,MSCI World Minimum Volatility (USD)
EMRG,IE00B469F816,Technology,24.18,SPDR MSCI Emerging Markets UCITS ETF,MSCI Emerging Markets
EMRG,IE00B469F816,Financials,23.55,SPDR MSCI Emerging Markets UCITS ETF,MSCI Emerging Markets
EMRG,IE00B469F816,Consumer Discretionary,12.42,SPDR MSCI Emerging Markets UCITS ETF,MSCI Emerging Markets
EMRG,IE00B469F816,Telecommunications,9.1,SPDR MSCI Emerging Markets UCITS ETF,MSCI Emerging Markets
EMRG,IE00B469F816,Industrials,6.14,SPDR MSCI Emerging Markets UCITS ETF,MSCI Emerging Markets
EMRG,IE00B469F816,Materials,5.49,SPDR MSCI Emerging Markets UCITS ETF,MSCI Emerging Markets
EMRG,IE00B469F816,Energy,4.61,SPDR MSCI Emerging Markets UCITS ETF,MSCI Emerging Markets
EMRG,IE00B469F816,Consumer Staples,4.37,SPDR MSCI Emerging Markets UCITS ETF,MSCI Emerging Markets
EMRG,IE00B469F816,Health Care,3.18,SPDR MSCI Emerging Markets UCITS ETF,MSCI Emerging Markets
EMRG,IE00B469F816,Other,6.96,SPDR MSCI Emerging Markets UCITS ETF,MSCI Emerging Markets
H50E,IE00B4K6B022,Financials,19.72,HSBC EURO STOXX 50 UCITS ETF EUR,EURO STOXX 50
H50E,IE00B4K6B022,Consumer Discretionary,18.7,HSBC EURO STOXX 50 UCITS ETF EUR,EURO STOXX 50
H50E,IE00B4K6B022,Industrials,18.28,HSBC EURO STOXX 50 UCITS ETF EUR,EURO STOXX 50
H50E,IE00B4K6B022,Technology,18.09,HSBC EURO STOXX 50 UCITS ETF EUR,EURO STOXX 50
H50E,IE00B4K6B022,Consumer Staples,6.56,HSBC EURO STOXX 50 UCITS ETF EUR,EURO STOXX 50
H50E,IE00B4K6B022,Energy,4.34,HSBC EURO STOXX 50 UCITS ETF EUR,EURO STOXX 50
H50E,IE00B4K6B022,Utilities,3.82,HSBC EURO STOXX 50 UCITS ETF EUR,EURO STOXX 50
H50E,IE00B4K6B022,Materials,3.76,HSBC EURO STOXX 50 UCITS ETF EUR,EURO STOXX 50
H50E,IE00B4K6B022,Health Care,3.7,HSBC EURO STOXX 50 UCITS ETF EUR,EURO STOXX 50
H50E,IE00B4K6B022,Telecommunications,3.02,HSBC EURO STOXX 50 UCITS ETF EUR,EURO STOXX 50
H50E,IE00B4K6B022,Other,0.01,HSBC EURO STOXX 50 UCITS ETF EUR,EURO STOXX 50
FTAD,IE00BD5FCF91,Financials,21.7,SPDR FTSE UK All Share UCITS ETF,FTSE All-Share
FTAD,IE00BD5FCF91,Consumer Staples,15.87,SPDR FTSE UK All Share UCITS ETF,FTSE All-Share
FTAD,IE00BD5FCF91,Industrials,13.92,SPDR FTSE UK All Share UCITS ETF,FTSE All-Share
FTAD,IE00BD5FCF91,Health Care,9.71,SPDR FTSE UK All Share UCITS ETF,FTSE All-Share
FTAD,IE00BD5FCF91,Energy,9.37,SPDR FTSE UK All Share UCITS ETF,FTSE All-Share
FTAD,IE00BD5FCF91,Materials,6.54,SPDR FTSE UK All Share UCITS ETF,FTSE All-Share
FTAD,IE00BD5FCF91,Consumer Discretionary,6.52,SPDR FTSE UK All Share UCITS ETF,FTSE All-Share
FTAD,IE00BD5FCF91,Utilities,3.99,SPDR FTSE UK All Share UCITS ETF,FTSE All-Share
FTAD,IE00BD5FCF91,Telecommunications,3.19,SPDR FTSE UK All Share UCITS ETF,FTSE All-Share
FTAD,IE00BD5FCF91,Other,9.19,SPDR FTSE UK All Share UCITS ETF,FTSE All-Share
IUSJ,IE00B0M62Y33,Consumer Staples,22.12,iShares AEX UCITS ETF,AEX
IUSJ,IE00B0M62Y33,Technology,20.28,iShares AEX UCITS ETF,AEX
IUSJ,IE00B0M62Y33,Industrials,15.2,iShares AEX UCITS ETF,AEX
IUSJ,IE00B0M62Y33,Energy,14.79,iShares AEX UCITS ETF,AEX
IUSJ,IE00B0M62Y33,Financials,9.61,iShares AEX UCITS ETF,AEX
IUSJ,IE00B0M62Y33,Consumer Discretionary,6.37,iShares AEX UCITS ETF,AEX
IUSJ,IE00B0M62Y33,Telecommunications,3.61,iShares AEX UCITS ETF,AEX
IUSJ,IE00B0M62Y33,Materials,2.19,iShares AEX UCITS ETF,AEX
IUSJ,IE00B0M62Y33,Health Care,2.16,iShares AEX UCITS ETF,AEX
IUSJ,IE00B0M62Y33,Other,3.67,iShares AEX UCITS ETF,AEX
CJ1,LU1602144732,Financials,20.33,Amundi Index MSCI Japan UCITS ETF DR EUR (C),MSCI Japan
CJ1,LU1602144732,Industrials,18.07,Amundi Index MSCI Japan UCITS ETF DR EUR (C),MSCI Japan
CJ1,LU1602144732,Consumer Discretionary,17.28,Amundi Index MSCI Japan UCITS ETF DR EUR (C),MSCI Japan
CJ1,LU1602144732,Technology,15.47,Amundi Index MSCI Japan UCITS ETF DR EUR (C),MSCI Japan
CJ1,LU1602144732,Health Care,11.09,Amundi Index MSCI Japan UCITS ETF DR EUR (C),MSCI Japan
CJ1,LU1602144732,Real Estate,5.23,Amundi Index MSCI Japan UCITS ETF DR EUR (C),MSCI Japan
CJ1,LU1602144732,Telecommunications,5.23,Amundi Index MSCI Japan UCITS ETF DR EUR (C),MSCI Japan
CJ1,LU1602144732,Consumer Staples,3.81,Amundi Index MSCI Japan UCITS ETF DR EUR (C),MSCI Japan
CJ1,LU1602144732,Materials,3.03,Amundi Index MSCI Japan UCITS ETF DR EUR (C),MSCI Japan
CJ1,LU1602144732,Other,0.46,Amundi Index MSCI Japan UCITS ETF DR EUR (C),MSCI Japan
XDEQ,IE00BL25JL35,Technology,32.98,Xtrackers MSCI World Quality Factor UCITS ETF 1C,MSCI World Sector Neutral Quality
XDEQ,IE00BL25JL35,Consumer Discretionary,10.95,Xtrackers MSCI World Quality Factor UCITS ETF 1C,MSCI World Sector Neutral Quality
XDEQ,IE00BL25JL35,Industrials,8.93,Xtrackers MSCI World Quality Factor UCITS ETF 1C,MSCI World Sector Neutral Quality
XDEQ,IE00BL25JL35,Health Care,8.85,Xtrackers MSCI World Quality Factor UCITS ETF 1C,MSCI World Sector Neutral Quality
XDEQ,IE00BL25JL35,Financials,8.84,Xtrackers MSCI World Quality Factor UCITS ETF 1C,MSCI World Sector Neutral Quality
XDEQ,IE00BL25JL35,Telecommunications,8.41,Xtrackers MSCI World Quality Factor UCITS ETF 1C,MSCI World Sector Neutral Quality
XDEQ,IE00BL25JL35,Consumer Staples,5.97,Xtrackers MSCI World Quality Factor UCITS ETF 1C,MSCI World Sector Neutral Quality
XDEQ,IE00BL25JL35,Energy,3.64,Xtrackers MSCI World Quality Factor UCITS ETF 1C,MSCI World Sector Neutral Quality
XDEQ,IE00BL25JL35,Materials,2.55,Xtrackers MSCI World Quality Factor UCITS ETF 1C,MSCI World Sector Neutral Quality
XDEQ,IE00BL25JL35,Other,8.88,Xtrackers MSCI World Quality Factor UCITS ETF 1C,MSCI World Sector Neutral Quality
QDVV,IE00BYXYX745,Industrials,24.66,iShares MSCI Europe Mid Cap UCITS ETF,MSCI Europe Mid Cap
QDVV,IE00BYXYX745,Financials,18.0,iShares MSCI Europe Mid Cap UCITS ETF,MSCI Europe Mid Cap
QDVV,IE00BYXYX745,Consumer Discretionary,9.83,iShares MSCI Europe Mid Cap UCITS ETF,MSCI Europe Mid Cap
QDVV,IE00BYXYX745,Telecommunications,7.87,iShares MSCI Europe Mid Cap UCITS ETF,MSCI Europe Mid Cap
QDVV,IE00BYXYX745,Materials,6.93,iShares MSCI Europe Mid Cap UCITS ETF,MSCI Europe Mid Cap
QDVV,IE00BYXYX745,Health Care,6.35,iShares MSCI Europe Mid Cap UCITS ETF,MSCI Europe Mid Cap
QDVV,IE00BYXYX745,Consumer Staples,4.98,iShares MSCI Europe Mid Cap UCITS ETF,MSCI Europe Mid Cap
QDVV,IE00BYXYX745,Technology,4.73,iShares MSCI Europe Mid Cap UCITS ETF,MSCI Europe Mid Cap
QDVV,IE00BYXYX745,Real Estate,3.71,iShares MSCI Europe Mid Cap UCITS ETF,MSCI Europe Mid Cap
QDVV,IE00BYXYX745,Other,12.94,iShares MSCI Europe Mid Cap UCITS ETF,MSCI Europe Mid Cap
UE32,LU0937837945,Industrials,22.86,UBS ETF (LU) MSCI Japan hedged EUR UCITS ETF (EUR) A-dis,MSCI Japan 100% Hedged to EUR
UE32,LU0937837945,Consumer Discretionary,18.98,UBS ETF (LU) MSCI Japan hedged EUR UCITS ETF (EUR) A-dis,MSCI Japan 100% Hedged to EUR
UE32,LU0937837945,Financials,15.45,UBS ETF (LU) MSCI Japan hedged EUR UCITS ETF (EUR) A-dis,MSCI Japan 100% Hedged to EUR
UE32,LU0937837945,Technology,13.62,UBS ETF (LU) MSCI Japan hedged EUR UCITS ETF (EUR) A-dis,MSCI Japan 100% Hedged to EUR
UE32,LU0937837945,Health Care,7.64,UBS ETF (LU) MSCI Japan hedged EUR UCITS ETF (EUR) A-dis,MSCI Japan 100% Hedged to EUR
UE32,LU0937837945,Telecommunications,7.18,UBS ETF (LU) MSCI Japan hedged EUR UCITS ETF (EUR) A-dis,MSCI Japan 100% Hedged to EUR
UE32,LU0937837945,Consumer Staples,5.18,UBS ETF (LU) MSCI Japan hedged EUR UCITS ETF (EUR) A-dis,MSCI Japan 100% Hedged to EUR
UE32,LU0937837945,Materials,3.77,UBS ETF (LU) MSCI Japan hedged EUR UCITS ETF (EUR) A-dis,MSCI Japan 100% Hedged to EUR
UE32,LU0937837945,Real Estate,2.27,UBS ETF (LU) MSCI Japan hedged EUR UCITS ETF (EUR) A-dis,MSCI Japan 100% Hedged to EUR
UE32,LU0937837945,Other,3.05,UBS ETF (LU) MSCI Japan hedged EUR UCITS ETF (EUR) A-dis,MSCI Japan 100% Hedged to EUR
ISF,IE0005042456,Financials,20.91,iShares Core FTSE 100 UCITS ETF (Dist),FTSE 100
ISF,IE0005042456,Consumer Staples,17.75,iShares Core FTSE 100 UCITS ETF (Dist),FTSE 100
ISF,IE0005042456,Industrials,14.05,iShares Core FTSE 100 UCITS ETF (Dist),FTSE 100
ISF,IE0005042456,Health Care,11.15,iShares Core FTSE 100 UCITS ETF (Dist),FTSE 100
ISF,IE0005042456,Energy,10.6,iShares Core FTSE 100 UCITS ETF (Dist),FTSE 100
ISF,IE0005042456,Materials,7.11,iShares Core FTSE 100 UCITS ETF (Dist),FTSE 100
ISF,IE0005042456,Consumer Discretionary,5.29,iShares Core FTSE 100 UCITS ETF (Dist),FTSE 100
ISF,IE0005042456,Utilities,4.18,iShares Core FTSE 100 UCITS ETF (Dist),FTSE 100
ISF,IE0005042456,Telecommunications,3.19,iShares Core FTSE 100 UCITS ETF (Dist),FTSE 100
ISF,IE0005042456,Other,5.77,iShares Core FTSE 100 UCITS ETF (Dist),FTSE 100
MSE,FR0007054358,Financials,19.63,Amundi EURO STOXX 50 II UCITS ETF Acc,EURO STOXX 50
MSE,FR0007054358,Consumer Discretionary,18.7,Amundi EURO STOXX 50 II UCITS ETF Acc,EURO STOXX 50
MSE,FR0007054358,Industrials,18.29,Amundi EURO STOXX 50 II UCITS ETF Acc,EURO STOXX 50
MSE,FR0007054358,Technology,18.26,Amundi EURO STOXX 50 II UCITS ETF Acc,EURO STOXX 50
MSE,FR0007054358,Consumer Staples,4.42,Amundi EURO STOXX 50 II UCITS ETF Acc,EURO STOXX 50
MSE,FR0007054358,Energy,4.29,Amundi EURO STOXX 50 II UCITS ETF Acc,EURO STOXX 50
MSE,FR0007054358,Utilities,3.79,Amundi EURO STOXX 50 II UCITS ETF Acc,EURO STOXX 50
MSE,FR0007054358,Health Care,3.69,Amundi EURO STOXX 50 II UCITS ETF Acc,EURO STOXX 50
MSE,FR0007054358,Telecommunications,3.03,Amundi EURO STOXX 50 II UCITS ETF Acc,EURO STOXX 50
MSE,FR0007054358,Other,5.9,Amundi EURO STOXX 50 II UCITS ETF Acc,EURO STOXX 50
MMS,LU1598689153,Industrials,21.18,Amundi MSCI EMU Small Cap ESG CTB Net Zero Ambition UCITS ETF,MSCI EMU Small Cap
MMS,LU1598689153,Financials,15.03,Amundi MSCI EMU Small Cap ESG CTB Net Zero Ambition UCITS ETF,MSCI EMU Small Cap
MMS,LU1598689153,Technology,10.42,Amundi MSCI EMU Small Cap ESG CTB Net Zero Ambition UCITS ETF,MSCI EMU Small Cap
MMS,LU1598689153,Consumer Discretionary,9.55,Amundi MSCI EMU Small Cap ESG CTB Net Zero Ambition UCITS ETF,MSCI EMU Small Cap
MMS,LU1598689153,Real Estate,9.44,Amundi MSCI EMU Small Cap ESG CTB Net Zero Ambition UCITS ETF,MSCI EMU Small Cap
MMS,LU1598689153,Materials,6.75,Amundi MSCI EMU Small Cap ESG CTB Net Zero Ambition UCITS ETF,MSCI EMU Small Cap
MMS,LU1598689153,Energy,5.59,Amundi MSCI EMU Small Cap ESG CTB Net Zero Ambition UCITS ETF,MSCI EMU Small Cap
MMS,LU1598689153,Health Care,4.68,Amundi MSCI EMU Small Cap ESG CTB Net Zero Ambition UCITS ETF,MSCI EMU Small Cap
MMS,LU1598689153,Utilities,4.58,Amundi MSCI EMU Small Cap ESG CTB Net Zero Ambition UCITS ETF,MSCI EMU Small Cap
MMS,LU1598689153,Other,12.78,Amundi MSCI EMU Small Cap ESG CTB Net Zero Ambition UCITS ETF,MSCI EMU Small Cap
ETDD,FR0012739431,Financials,19.75,BNP Paribas Easy EURO STOXX 50 UCITS ETF,EURO STOXX 50
ETDD,FR0012739431,Consumer Discretionary,18.69,BNP Paribas Easy EURO STOXX 50 UCITS ETF,EURO STOXX 50
ETDD,FR0012739431,Industrials,18.3,BNP Paribas Easy EURO STOXX 50 UCITS ETF,EURO STOXX 50
