Ticker,ISIN,Country,Allocation,Fund,Index
E50EUA,LU0136234068,Finland,1.75,UBS ETF (LU) EURO STOXX 50 UCITS ETF (EUR) A-dis,EURO STOXX 50
E50EUA,LU0136234068,Belgium,1.44,UBS ETF (LU) EURO STOXX 50 UCITS ETF (EUR) A-dis,EURO STOXX 50
E50EUA,LU0136234068,Other,0.42,UBS ETF (LU) EURO STOXX 50 UCITS ETF (EUR) A-dis,EURO STOXX 50
XG7S,LU0908508731,United States,27.04,Xtrackers Global Sovereign UCITS ETF 5C,FTSE World Government Bond - Developed Markets
XG7S,LU0908508731,Japan,12.54,Xtrackers Global Sovereign UCITS ETF 5C,FTSE World Government Bond - Developed Markets
XG7S,LU0908508731,France,6.81,Xtrackers Global Sovereign UCITS ETF 5C,FTSE World Government Bond - Developed Markets
XG7S,LU0908508731,Italy,5.64,Xtrackers Global Sovereign UCITS ETF 5C,FTSE World Government Bond - Developed Markets
XG7S,LU0908508731,Germany,4.58,Xtrackers Global Sovereign UCITS ETF 5C,FTSE World Government Bond - Developed Markets
XG7S,LU0908508731,Spain,3.89,Xtrackers Global Sovereign UCITS ETF 5C,FTSE World Government Bond - Developed Markets
XG7S,LU0908508731,United Kingdom,3.61,Xtrackers Global Sovereign UCITS ETF 5C,FTSE World Government Bond - Developed Markets
XG7S,LU0908508731,Belgium,1.6,Xtrackers Global Sovereign UCITS ETF 5C,FTSE World Government Bond - Developed Markets
XG7S,LU0908508731,Australia,1.27,Xtrackers Global Sovereign UCITS ETF 5C,FTSE World Government Bond - Developed Markets
XG7S,LU0908508731,Other,33.02,Xtrackers Global Sovereign UCITS ETF 5C,FTSE World Government Bond - Developed Markets
IWSZ,IE00BP3QZD73,United States,37.03,iShares Edge MSCI World Size Factor UCITS ETF,MSCI World Mid-Cap Equal Weighted
IWSZ,IE00BP3QZD73,Japan,14.71,iShares Edge MSCI World Size Factor UCITS ETF,MSCI World Mid-Cap Equal Weighted
IWSZ,IE00BP3QZD73,United Kingdom,5.49,iShares Edge MSCI World Size Factor UCITS ETF,MSCI World Mid-Cap Equal Weighted
IWSZ,IE00BP3QZD73,Canada,4.85,iShares Edge MSCI World Size Factor UCITS ETF,MSCI World Mid-Cap Equal Weighted
IWSZ,IE00BP3QZD73,Australia,4.21,iShares Edge MSCI World Size Factor UCITS ETF,MSCI World Mid-Cap Equal Weighted
IWSZ,IE00BP3QZD73,France,3.38,iShares Edge MSCI World Size Factor UCITS ETF,MSCI World Mid-Cap Equal Weighted
IWSZ,IE00BP3QZD73,Germany,3.26,iShares Edge MSCI World Size Factor UCITS ETF,MSCI World Mid-Cap Equal Weighted
IWSZ,IE00BP3QZD73,Switzerland,2.73,iShares Edge MSCI World Size Factor UCITS ETF,MSCI World Mid-Cap Equal Weighted
IWSZ,IE00BP3QZD73,Sweden,2.64,iShares Edge MSCI World Size Factor UCITS ETF,MSCI World Mid-Cap Equal Weighted
IWSZ,IE00BP3QZD73,Other,21.7,iShares Edge MSCI World Size Factor UCITS ETF,MSCI World Mid-Cap Equal Weighted
SAWD,IE00BFNM3J75,United States,70.48,iShares MSCI World ESG Screened UCITS ETF USD (Acc),MSCI World ESG Screened
SAWD,IE00BFNM3J75,Japan,5.62,iShares MSCI World ESG Screened UCITS ETF USD (Acc),MSCI World ESG Screened
SAWD,IE00BFNM3J75,United Kingdom,3.14,iShares MSCI World ESG Screened UCITS ETF USD (Acc),MSCI World ESG Screened
SAWD,IE00BFNM3J75,Canada,2.6,iShares MSCI World ESG Screened UCITS ETF USD (Acc),MSCI World ESG Screened
SAWD,IE00BFNM3J75,France,2.3,iShares MSCI World ESG Screened UCITS ETF USD (Acc),MSCI World ESG Screened
SAWD,IE00BFNM3J75,Switzerland,2.11,iShares MSCI World ESG Screened UCITS ETF USD (Acc),MSCI World ESG Screened
SAWD,IE00BFNM3J75,Germany,2.08,iShares MSCI World ESG Screened UCITS ETF USD (Acc),MSCI World ESG Screened
SAWD,IE00BFNM3J75,Australia,1.55,iShares MSCI World ESG Screened UCITS ETF USD (Acc),MSCI World ESG Screened
SAWD,IE00BFNM3J75,Ireland,1.45,iShares MSCI World ESG Screened UCITS ETF USD (Acc),MSCI World ESG Screened
SAWD,IE00BFNM3J75,Other,8.67,iShares MSCI World ESG Screened UCITS ETF USD (Acc),MSCI World ESG Screened
EUN,IE0008470928,United Kingdom,23.97,iShares STOXX Europe 50 UCITS ETF,STOXX Europe 50
EUN,IE0008470928,France,21.49,iShares STOXX Europe 50 UCITS ETF,STOXX Europe 50
EUN,IE0008470928,Switzerland,18.61,iShares STOXX Europe 50 UCITS ETF,STOXX Europe 50
EUN,IE0008470928,Germany,14.36,iShares STOXX Europe 50 UCITS ETF,STOXX Europe 50
EUN,IE0008470928,Netherlands,8.97,iShares STOXX Europe 50 UCITS ETF,STOXX Europe 50
EUN,IE0008470928,Italy,3.28,iShares STOXX Europe 50 UCITS ETF,STOXX Europe 50
EUN,IE0008470928,Spain,2.8,iShares STOXX Europe 50 UCITS ETF,STOXX Europe 50
EUN,IE0008470928,Other,6.52,iShares STOXX Europe 50 UCITS ETF,STOXX Europe 50
AGED,IE00BYZK4669,United States,50.54,iShares Ageing Population UCITS ETF,STOXX Global Ageing Population
AGED,IE00BYZK4669,Japan,6.49,iShares Ageing Population UCITS ETF,STOXX Global Ageing Population
AGED,IE00BYZK4669,United Kingdom,5.75,iShares Ageing Population UCITS ETF,STOXX Global Ageing Population
AGED,IE00BYZK4669,Switzerland,4.08,iShares Ageing Population UCITS ETF,STOXX Global Ageing Population
AGED,IE00BYZK4669,Australia,3.62,iShares Ageing Population UCITS ETF,STOXX Global Ageing Population
AGED,IE00BYZK4669,Canada,2.77,iShares Ageing Population UCITS ETF,STOXX Global Ageing Population
AGED,IE00BYZK4669,France,2.07,iShares Ageing Population UCITS ETF,STOXX Global Ageing Population
AGED,IE00BYZK4669,Germany,2.04,iShares Ageing Population UCITS ETF,STOXX Global Ageing Population
AGED,IE00BYZK4669,Netherlands,1.75,iShares Ageing Population UCITS ETF,STOXX Global Ageing Population
AGED,IE00BYZK4669,Other,20.89,iShares Ageing Population UCITS ETF,STOXX Global Ageing Population
UEFD,LU0671493277,France,17.97,UBS ETF (LU) MSCI EMU Small Cap UCITS ETF (EUR) A-dis,MSCI EMU Small Cap
UEFD,LU0671493277,Germany,17.3,UBS ETF (LU) MSCI EMU Small Cap UCITS ETF (EUR) A-dis,MSCI EMU Small Cap
UEFD,LU0671493277,Italy,14.9,UBS ETF (LU) MSCI EMU Small Cap UCITS ETF (EUR) A-dis,MSCI EMU Small Cap
UEFD,LU0671493277,Spain,9.71,UBS ETF (LU) MSCI EMU Small Cap UCITS ETF (EUR) A-dis,MSCI EMU Small Cap
UEFD,LU0671493277,Belgium,7.47,UBS ETF (LU) MSCI EMU Small Cap UCITS ETF (EUR) A-dis,MSCI EMU Small Cap
UEFD,LU0671493277,Netherlands,7.45,UBS ETF (LU) MSCI EMU Small Cap UCITS ETF (EUR) A-dis,MSCI EMU Small Cap
UEFD,LU0671493277,Austria,6.0,UBS ETF (LU) MSCI EMU Small Cap UCITS ETF (EUR) A-dis,MSCI EMU Small Cap
UEFD,LU0671493277,Finland,5.48,UBS ETF (LU) MSCI EMU Small Cap UCITS ETF (EUR) A-dis,MSCI EMU Small Cap
UEFD,LU0671493277,Portugal,1.71,UBS ETF (LU) MSCI EMU Small Cap UCITS ETF (EUR) A-dis,MSCI EMU Small Cap
UEFD,LU0671493277,Other,12.01,UBS ETF (LU) MSCI EMU Small Cap UCITS ETF (EUR) A-dis,MSCI EMU Small Cap
VNRT,IE00BKX55R35,United States,91.1,Vanguard FTSE North America UCITS ETF Distributing,FTSE North America
VNRT,IE00BKX55R35,Canada,3.4,Vanguard FTSE North America UCITS ETF Distributing,FTSE North America
VNRT,IE00BKX55R35,Ireland,1.47,Vanguard FTSE North America UCITS ETF Distributing,FTSE North America
VNRT,IE00BKX55R35,Other,4.03,Vanguard FTSE North America UCITS ETF Distributing,FTSE North America
EMEG,IE00BHZPJ239,China,24.54,iShares MSCI EM ESG Enhanced UCITS ETF USD (Acc),MSCI EM ESG Enhanced Focus CTB
EMEG,IE00BHZPJ239,Taiwan,21.54,iShares MSCI EM ESG Enhanced UCITS ETF USD (Acc),MSCI EM ESG Enhanced Focus CTB
EMEG,IE00BHZPJ239,India,18.46,iShares MSCI EM ESG Enhanced UCITS ETF USD (Acc),MSCI EM ESG Enhanced Focus CTB
EMEG,IE00BHZPJ239,South Korea,9.23,iShares MSCI EM ESG Enhanced UCITS ETF USD (Acc),MSCI EM ESG Enhanced Focus CTB
EMEG,IE00BHZPJ239,Brazil,3.46,iShares MSCI EM ESG Enhanced UCITS ETF USD (Acc),MSCI EM ESG Enhanced Focus CTB
EMEG,IE00BHZPJ239,Saudi Arabia,3.02,iShares MSCI EM ESG Enhanced UCITS ETF USD (Acc),MSCI EM ESG Enhanced Focus CTB
EMEG,IE00BHZPJ239,Malaysia,2.94,iShares MSCI EM ESG Enhanced UCITS ETF USD (Acc),MSCI EM ESG Enhanced Focus CTB
EMEG,IE00BHZPJ239,South Africa,2.85,iShares MSCI EM ESG Enhanced UCITS ETF USD (Acc),MSCI EM ESG Enhanced Focus CTB
EMEG,IE00BHZPJ239,Mexico,1.76,iShares MSCI EM ESG Enhanced UCITS ETF USD (Acc),MSCI EM ESG Enhanced Focus CTB
EMEG,IE00BHZPJ239,Other,12.2,iShares MSCI EM ESG Enhanced UCITS ETF USD (Acc),MSCI EM ESG Enhanced Focus CTB
ROBO,IE00BMW3QX54,United States,41.85,L&G ROBO Global Robotics and Automation UCITS ETF,ROBO Global Robotics and Automation
ROBO,IE00BMW3QX54,Japan,22.18,L&G ROBO Global Robotics and Automation UCITS ETF,ROBO Global Robotics and Automation
ROBO,IE00BMW3QX54,Germany,7.52,L&G ROBO Global Robotics and Automation UCITS ETF,ROBO Global Robotics and Automation
ROBO,IE00BMW3QX54,Taiwan,5.69,L&G ROBO Global Robotics and Automation UCITS ETF,ROBO Global Robotics and Automation
ROBO,IE00BMW3QX54,Switzerland,2.92,L&G ROBO Global Robotics and Automation UCITS ETF,ROBO Global Robotics and Automation
ROBO,IE00BMW3QX54,China,2.68,L&G ROBO Global Robotics and Automation UCITS ETF,ROBO Global Robotics and Automation
ROBO,IE00BMW3QX54,Sweden,2.46,L&G ROBO Global Robotics and Automation UCITS ETF,ROBO Global Robotics and Automation
ROBO,IE00BMW3QX54,United Kingdom,2.34,L&G ROBO Global Robotics and Automation UCITS ETF,ROBO Global Robotics and Automation
ROBO,IE00BMW3QX54,France,1.32,L&G ROBO Global Robotics and Automation UCITS ETF,ROBO Global Robotics and Automation
ROBO,IE00BMW3QX54,Other,11.04,L&G ROBO Global Robotics and Automation UCITS ETF,ROBO Global Robotics and Automation
ETFEZ,LU1931974429,Germany,27.14,Amundi Prime Eurozone UCITS ETF DR (D),Solactive Euro 50
ETFEZ,LU1931974429,France,26.48,Amundi Prime Eurozone UCITS ETF DR (D),Solactive Euro 50
ETFEZ,LU1931974429,Netherlands,15.66,Amundi Prime Eurozone UCITS ETF DR (D),Solactive Euro 50
ETFEZ,LU1931974429,Italy,8.45,Amundi Prime Eurozone UCITS ETF DR (D),Solactive Euro 50
ETFEZ,LU1931974429,Spain,8.1,Amundi Prime Eurozone UCITS ETF DR (D),Solactive Euro 50
ETFEZ,LU1931974429,Finland,2.8,Amundi Prime Eurozone UCITS ETF DR (D),Solactive Euro 50
ETFEZ,LU1931974429,Belgium,2.66,Amundi Prime Eurozone UCITS ETF DR (D),Solactive Euro 50
ETFEZ,LU1931974429,Ireland,2.27,Amundi Prime Eurozone UCITS ETF DR (D),Solactive Euro 50
ETFEZ,LU1931974429,Other,6.44,Amundi Prime Eurozone UCITS ETF DR (D),Solactive Euro 50
SUSM,IE00BYVJRP78,Taiwan,27.4,iShares MSCI EM SRI UCITS ETF,MSCI Emerging Markets SRI Select Reduced Fossil Fuels
SUSM,IE00BYVJRP78,India,17.09,iShares MSCI EM SRI UCITS ETF,MSCI Emerging Markets SRI Select Reduced Fossil Fuels
SUSM,IE00BYVJRP78,China,14.01,iShares MSCI EM SRI UCITS ETF,MSCI Emerging Markets SRI Select Reduced Fossil Fuels
SUSM,IE00BYVJRP78,South Korea,7.12,iShares MSCI EM SRI UCITS ETF,MSCI Emerging Markets SRI Select Reduced Fossil Fuels
SUSM,IE00BYVJRP78,South Africa,5.96,iShares MSCI EM SRI UCITS ETF,MSCI Emerging Markets SRI Select Reduced Fossil Fuels
SUSM,IE00BYVJRP78,Malaysia,4.91,iShares MSCI EM SRI UCITS ETF,MSCI Emerging Markets SRI Select Reduced Fossil Fuels
SUSM,IE00BYVJRP78,Brazil,4.32,iShares MSCI EM SRI UCITS ETF,MSCI Emerging Markets SRI Select Reduced Fossil Fuels
SUSM,IE00BYVJRP78,Thailand,4.11,iShares MSCI EM SRI UCITS ETF,MSCI Emerging Markets SRI Select Reduced Fossil Fuels
SUSM,IE00BYVJRP78,United Arab Emirates,2.27,iShares MSCI EM SRI UCITS ETF,MSCI Emerging Markets SRI Select Reduced Fossil Fuels
SUSM,IE00BYVJRP78,Other,12.81,iShares MSCI EM SRI UCITS ETF,MSCI Emerging Markets SRI Select Reduced Fossil Fuels
IWLE,IE00BKBF6H24,United States,70.46,iShares Core MSCI World UCITS ETF EUR Hedged (Dist),MSCI World 100% Hedged to EUR
IWLE,IE00BKBF6H24,Japan,5.3,iShares Core MSCI World UCITS ETF EUR Hedged (Dist),MSCI World 100% Hedged to EUR
IWLE,IE00BKBF6H24,United Kingdom,3.3,iShares Core MSCI World UCITS ETF EUR Hedged (Dist),MSCI World 100% Hedged to EUR
IWLE,IE00BKBF6H24,Canada,2.73,iShares Core MSCI World UCITS ETF EUR Hedged (Dist),MSCI World 100% Hedged to EUR
IWLE,IE00BKBF6H24,Switzerland,2.43,iShares Core MSCI World UCITS ETF EUR Hedged (Dist),MSCI World 100% Hedged to EUR
IWLE,IE00BKBF6H24,France,2.33,iShares Core MSCI World UCITS ETF EUR Hedged (Dist),MSCI World 100% Hedged to EUR
IWLE,IE00BKBF6H24,Germany,2.1,iShares Core MSCI World UCITS ETF EUR Hedged (Dist),MSCI World 100% Hedged to EUR
IWLE,IE00BKBF6H24,Australia,1.66,iShares Core MSCI World UCITS ETF EUR Hedged (Dist),MSCI World 100% Hedged to EUR
IWLE,IE00BKBF6H24,Ireland,1.34,iShares Core MSCI World UCITS ETF EUR Hedged (Dist),MSCI World 100% Hedged to EUR
IWLE,IE00BKBF6H24,Other,8.35,iShares Core MSCI World UCITS ETF EUR Hedged (Dist),MSCI World 100% Hedged to EUR
HMWA,IE000UQND7H4,United States,70.59,HSBC MSCI World UCITS ETF USD (Acc),MSCI World
HMWA,IE000UQND7H4,Japan,5.37,HSBC MSCI World UCITS ETF USD (Acc),MSCI World
HMWA,IE000UQND7H4,United Kingdom,3.34,HSBC MSCI World UCITS ETF USD (Acc),MSCI World
HMWA,IE000UQND7H4,Canada,2.72,HSBC MSCI World UCITS ETF USD (Acc),MSCI World
HMWA,IE000UQND7H4,Switzerland,2.46,HSBC MSCI World UCITS ETF USD (Acc),MSCI World
HMWA,IE000UQND7H4,France,2.37,HSBC MSCI World UCITS ETF USD (Acc),MSCI World
HMWA,IE000UQND7H4,Germany,2.12,HSBC MSCI World UCITS ETF USD (Acc),MSCI World
HMWA,IE000UQND7H4,Australia,1.63,HSBC MSCI World UCITS ETF USD (Acc),MSCI World
HMWA,IE000UQND7H4,Ireland,1.38,HSBC MSCI World UCITS ETF USD (Acc),MSCI World
HMWA,IE000UQND7H4,Other,8.02,HSBC MSCI World UCITS ETF USD (Acc),MSCI World
QDVW,IE00BYYHSQ67,United States,47.76,iShares MSCI World Quality Dividend UCITS ETF,MSCI World High Dividend Yield
QDVW,IE00BYYHSQ67,Switzerland,6.94,iShares MSCI World Quality Dividend UCITS ETF,MSCI World High Dividend Yield
QDVW,IE00BYYHSQ67,Japan,6.92,iShares MSCI World Quality Dividend UCITS ETF,MSCI World High Dividend Yield
QDVW,IE00BYYHSQ67,United Kingdom,6.39,iShares MSCI World Quality Dividend UCITS ETF,MSCI World High Dividend Yield
QDVW,IE00BYYHSQ67,Germany,5.63,iShares MSCI World Quality Dividend UCITS ETF,MSCI World High Dividend Yield
QDVW,IE00BYYHSQ67,France,4.94,iShares MSCI World Quality Dividend UCITS ETF,MSCI World High Dividend Yield
QDVW,IE00BYYHSQ67,Ireland,3.07,iShares MSCI World Quality Dividend UCITS ETF,MSCI World High Dividend Yield
QDVW,IE00BYYHSQ67,Netherlands,2.32,iShares MSCI World Quality Dividend UCITS ETF,MSCI World High Dividend Yield
QDVW,IE00BYYHSQ67,Canada,2.1,iShares MSCI World Quality Dividend UCITS ETF,MSCI World High Dividend Yield
QDVW,IE00BYYHSQ67,Other,13.93,iShares MSCI World Quality Dividend UCITS ETF,MSCI World High Dividend Yield
VFEM,IE00B3VVMM84,China,27.26,Vanguard FTSE Emerging Markets UCITS ETF Distributing,FTSE Emerging
VFEM,IE00B3VVMM84,India,21.04,Vanguard FTSE Emerging Markets UCITS ETF Distributing,FTSE Emerging
VFEM,IE00B3VVMM84,Taiwan,19.13,Vanguard FTSE Emerging Markets UCITS ETF Distributing,FTSE Emerging
VFEM,IE00B3VVMM84,Brazil,4.33,Vanguard FTSE Emerging Markets UCITS ETF Distributing,FTSE Emerging
VFEM,IE00B3VVMM84,Saudi Arabia,4.09,Vanguard FTSE Emerging Markets UCITS ETF Distributing,FTSE Emerging
VFEM,IE00B3VVMM84,South Africa,2.47,Vanguard FTSE Emerging Markets UCITS ETF Distributing,FTSE Emerging
VFEM,IE00B3VVMM84,Malaysia,1.86,Vanguard FTSE Emerging Markets UCITS ETF Distributing,FTSE Emerging
VFEM,IE00B3VVMM84,Mexico,1.85,Vanguard FTSE Emerging Markets UCITS ETF Distributing,FTSE Emerging
VFEM,IE00B3VVMM84,Thailand,1.69,Vanguard FTSE Emerging Markets UCITS ETF Distributing,FTSE Emerging
VFEM,IE00B3VVMM84,Other,16.28,Vanguard FTSE Emerging Markets UCITS ETF Distributing,FTSE Emerging
H4ZW,IE00B4TS3815,Brazil,50.05,HSBC MSCI EM Latin America UCITS ETF USD,MSCI Emerging Markets Latin America
H4ZW,IE00B4TS3815,Mexico,26.24,HSBC MSCI EM Latin America UCITS ETF USD,MSCI Emerging Markets Latin America
H4ZW,IE00B4TS3815,Chile,6.39,HSBC MSCI EM Latin America UCITS ETF USD,MSCI Emerging Markets Latin America
H4ZW,IE00B4TS3815,Peru,1.75,HSBC MSCI EM Latin America UCITS ETF USD,MSCI Emerging Markets Latin America
H4ZW,IE00B4TS3815,Colombia,1.1,HSBC MSCI EM Latin America UCITS ETF USD,MSCI Emerging Markets Latin America
H4ZW,IE00B4TS3815,United States,1.09,HSBC MSCI EM Latin America UCITS ETF USD,MSCI Emerging Markets Latin America
H4ZW,IE00B4TS3815,Other,13.38,HSBC MSCI EM Latin America UCITS ETF USD,MSCI Emerging Markets Latin America
DGTL,IE00BYZK4883,United States,68.41,iShares Digitalisation UCITS ETF,STOXX Global Digitalisation
DGTL,IE00BYZK4883,Japan,5.43,iShares Digitalisation UCITS ETF,STOXX Global Digitalisation
DGTL,IE00BYZK4883,South Korea,3.55,iShares Digitalisation UCITS ETF,STOXX Global Digitalisation
DGTL,IE00BYZK4883,Canada,3.27,iShares Digitalisation UCITS ETF,STOXX Global Digitalisation
DGTL,IE00BYZK4883,Luxembourg,2.76,iShares Digitalisation UCITS ETF,STOXX Global Digitalisation
DGTL,IE00BYZK4883,Germany,2.6,iShares Digitalisation UCITS ETF,STOXX Global Digitalisation
DGTL,IE00BYZK4883,Netherlands,2.32,iShares Digitalisation UCITS ETF,STOXX Global Digitalisation
DGTL,IE00BYZK4883,Uruguay,2.12,iShares Digitalisation UCITS ETF,STOXX Global Digitalisation
DGTL,IE00BYZK4883,Israel,2.05,iShares Digitalisation UCITS ETF,STOXX Global Digitalisation
DGTL,IE00BYZK4883,Other,7.49,iShares Digitalisation UCITS ETF,STOXX Global Digitalisation
SUAS,IE00BYVJRR92,United States,92.81,iShares MSCI USA SRI UCITS ETF,MSCI USA SRI Select Reduced Fossil Fuel
SUAS,IE00BYVJRR92,Ireland,1.9,iShares MSCI USA SRI UCITS ETF,MSCI USA SRI Select Reduced Fossil Fuel
SUAS,IE00BYVJRR92,Other,5.29,iShares MSCI USA SRI UCITS ETF,MSCI USA SRI Select Reduced Fossil Fuel
IWDE,IE00B441G979,United States,70.79,iShares MSCI World EUR Hedged UCITS ETF (Acc),MSCI World 100% Hedged to EUR
IWDE,IE00B441G979,Japan,5.33,iShares MSCI World EUR Hedged UCITS ETF (Acc),MSCI World 100% Hedged to EUR
IWDE,IE00B441G979,United Kingdom,3.33,iShares MSCI World EUR Hedged UCITS ETF (Acc),MSCI World 100% Hedged to EUR
IWDE,IE00B441G979,Canada,2.75,iShares MSCI World EUR Hedged UCITS ETF (Acc),MSCI World 100% Hedged to EUR
IWDE,IE00B441G979,Switzerland,2.43,iShares MSCI World EUR Hedged UCITS ETF (Acc),MSCI World 100% Hedged to EUR
IWDE,IE00B441G979,France,2.33,iShares MSCI World EUR Hedged UCITS ETF (Acc),MSCI World 100% Hedged to EUR
IWDE,IE00B441G979,Germany,2.09,iShares MSCI World EUR Hedged UCITS ETF (Acc),MSCI World 100% Hedged to EUR
IWDE,IE00B441G979,Australia,1.67,iShares MSCI World EUR Hedged UCITS ETF (Acc),MSCI World 100% Hedged to EUR
IWDE,IE00B441G979,Ireland,1.36,iShares MSCI World EUR Hedged UCITS ETF (Acc),MSCI World 100% Hedged to EUR
IWDE,IE00B441G979,Other,7.92,iShares MSCI World EUR Hedged UCITS ETF (Acc),MSCI World 100% Hedged to EUR
500X,IE00BH4GPZ28,United States,94.98,SPDR S&P 500 ESG Leaders UCITS ETF (Acc),S&P 500 ESG Leaders
500X,IE00BH4GPZ28,Ireland,2.64,SPDR S&P 500 ESG Leaders UCITS ETF (Acc),S&P 500 ESG Leaders
500X,IE00BH4GPZ28,Other,2.38,SPDR S&P 500 ESG Leaders UCITS ETF (Acc),S&P 500 ESG Leaders
QDV1,IE00BD93YH54,United States,90.05,iShares Edge S&P 500 Minimum Volatility UCITS ETF USD (Dist),S&P 500 Minimum Volatility
QDV1,IE00BD93YH54,Ireland,3.33,iShares Edge S&P 500 Minimum Volatility UCITS ETF USD (Dist),S&P 500 Minimum Volatility
QDV1,IE00BD93YH54,Switzerland,2.54,iShares Edge S&P 500 Minimum Volatility UCITS ETF USD (Dist),S&P 500 Minimum Volatility
QDV1,IE00BD93YH54,Other,4.08,iShares Edge S&P 500 Minimum Volatility UCITS ETF USD (Dist),S&P 500 Minimum Volatility
VNGA20,IE00BMVB5K07,United States,11.34,Vanguard LifeStrategy 20% Equity UCITS ETF,Vanguard LifeStrategy 20% Equity UCITS ETF Accumulating
VNGA20,IE00BMVB5K07,Japan,1.26,Vanguard LifeStrategy 20% Equity UCITS ETF,Vanguard LifeStrategy 20% Equity UCITS ETF Accumulating
VNGA20,IE00BMVB5K07,Other,87.4,Vanguard LifeStrategy 20% Equity UCITS ETF,Vanguard LifeStrategy 20% Equity UCITS ETF Accumulating
ETFGLO,LU1931974692,United States,69.57,Amundi Prime Global UCITS ETF DR (D),Solactive GBS Developed Markets Large & Mid Cap
ETFGLO,LU1931974692,Japan,6.02,Amundi Prime Global UCITS ETF DR (D),Solactive GBS Developed Markets Large & Mid Cap
ETFGLO,LU1931974692,United Kingdom,3.42,Amundi Prime Global UCITS ETF DR (D),Solactive GBS Developed Markets Large & Mid Cap
ETFGLO,LU1931974692,Canada,2.94,Amundi Prime Global UCITS ETF DR (D),Solactive GBS Developed Markets Large & Mid Cap
ETFGLO,LU1931974692,Switzerland,2.31,Amundi Prime Global UCITS ETF DR (D),Solactive GBS Developed Markets Large & Mid Cap
ETFGLO,LU1931974692,France,2.13,Amundi Prime Global UCITS ETF DR (D),Solactive GBS Developed Markets Large & Mid Cap
ETFGLO,LU1931974692,Germany,1.94,Amundi Prime Global UCITS ETF DR (D),Solactive GBS Developed Markets Large & Mid Cap
ETFGLO,LU1931974692,Australia,1.9,Amundi Prime Global UCITS ETF DR (D),Solactive GBS Developed Markets Large & Mid Cap
ETFGLO,LU1931974692,Ireland,1.52,Amundi Prime Global UCITS ETF DR (D),Solactive GBS Developed Markets Large & Mid Cap
ETFGLO,LU1931974692,Other,8.25,Amundi Prime Global UCITS ETF DR (D),Solactive GBS Developed Markets Large & Mid Cap
TRET,NL0009690239,United States,70.9,VanEck Vectors Global Real Estate UCITS ETF,GPR Global 100
TRET,NL0009690239,Japan,9.96,VanEck Vectors Global Real Estate UCITS ETF,GPR Global 100
TRET,NL0009690239,United Kingdom,3.43,VanEck Vectors Global Real Estate UCITS ETF,GPR Global 100
TRET,NL0009690239,Australia,3.28,VanEck Vectors Global Real Estate UCITS ETF,GPR Global 100
TRET,NL0009690239,Germany,2.66,VanEck Vectors Global Real Estate UCITS ETF,GPR Global 100
TRET,NL0009690239,France,1.96,VanEck Vectors Global Real Estate UCITS ETF,GPR Global 100
